OrderID,OrderDate,CustomerID,ProductID,Quantity,TotalAmount,PaymentMethod
ORD1413,05:10.9,CUST199,PROD246,4,371.81,Credit Card
ORD1414,50:57.4,CUST135,PROD244,1,375.81,PayPal
ORD1415,36:43.9,CUST114,PROD212,1,478.51,Debit Card
ORD1416,22:30.4,CUST177,PROD216,1,411.25,PayPal
ORD1417,08:17.0,CUST173,PROD246,3,366.64,PayPal
ORD1418,54:03.5,CUST185,PROD224,3,354.31,Debit Card
ORD1419,39:50.0,CUST101,PROD215,3,124.96,Credit Card
ORD1420,25:36.5,CUST150,PROD209,2,427.06,Credit Card
ORD1421,11:23.0,CUST178,PROD209,1,307.29,PayPal
ORD1422,57:09.5,CUST107,PROD206,4,443.5,Credit Card
ORD1423,42:56.1,CUST169,PROD220,4,65.26,PayPal
ORD1424,28:42.6,CUST131,PROD236,3,499.93,Debit Card
ORD1425,14:29.1,CUST176,PROD211,3,318.01,Credit Card
ORD1426,00:15.6,CUST164,PROD238,2,357.54,PayPal
ORD1427,46:02.1,CUST166,PROD242,2,242.02,Debit Card
ORD1428,31:48.6,CUST194,PROD221,3,453.01,Debit Card
ORD1429,17:35.2,CUST181,PROD229,2,290.43,PayPal
ORD1430,03:21.7,CUST190,PROD207,4,488.35,PayPal
ORD1431,49:08.2,CUST174,PROD215,3,281.76,Credit Card
ORD1432,34:54.7,CUST163,PROD209,1,255.84,Debit Card
ORD1433,20:41.2,CUST191,PROD239,4,322.95,Debit Card
ORD1434,06:27.7,CUST169,PROD234,2,92.84,Debit Card
ORD1435,52:14.2,CUST129,PROD211,1,330.49,Credit Card
ORD1436,38:00.8,CUST105,PROD247,2,140.89,Credit Card
ORD1437,23:47.3,CUST171,PROD216,4,354.61,PayPal
ORD1438,09:33.8,CUST111,PROD216,1,274.85,Credit Card
ORD1439,55:20.3,CUST197,PROD221,3,421.65,Debit Card
ORD1440,41:06.8,CUST111,PROD233,4,323.64,Debit Card
ORD1441,26:53.3,CUST107,PROD212,1,432.63,PayPal
ORD1442,12:39.9,CUST136,PROD204,2,154.64,Credit Card
ORD1443,58:26.4,CUST121,PROD238,2,77.01,Credit Card
ORD1444,44:12.9,CUST108,PROD202,3,204.93,Debit Card
ORD1445,29:59.4,CUST158,PROD237,1,250.84,PayPal
ORD1446,15:45.9,CUST103,PROD216,1,395.46,Credit Card
ORD1447,01:32.4,CUST106,PROD237,2,177.97,Debit Card
ORD1448,47:18.9,CUST114,PROD200,1,303.08,PayPal
ORD1449,33:05.5,CUST158,PROD244,2,465.96,Credit Card
ORD1450,18:52.0,CUST129,PROD204,2,448.21,Debit Card
ORD1451,04:38.5,CUST184,PROD216,2,93.61,Credit Card
ORD1452,50:25.0,CUST138,PROD240,4,31.72,Debit Card
ORD1453,36:11.5,CUST181,PROD247,1,423.81,Debit Card
ORD1454,21:58.0,CUST190,PROD200,4,455.89,Debit Card
ORD1455,07:44.6,CUST129,PROD229,4,312.33,Credit Card
ORD1456,53:31.1,CUST194,PROD200,3,83.45,Debit Card
ORD1457,39:17.6,CUST134,PROD211,3,354.91,PayPal
ORD1458,25:04.1,CUST139,PROD216,1,204.18,Credit Card
ORD1459,10:50.6,CUST154,PROD242,1,477.36,Credit Card
ORD1460,56:37.1,CUST189,PROD237,2,50.25,Credit Card
ORD1461,42:23.6,CUST156,PROD227,1,149.2,Debit Card
ORD1462,28:10.2,CUST119,PROD250,3,332.18,PayPal
ORD1463,13:56.7,CUST153,PROD243,4,418.58,Debit Card
ORD1464,59:43.2,CUST145,PROD217,1,351.82,PayPal
ORD1465,45:29.7,CUST181,PROD227,4,293.47,Credit Card
ORD1466,31:16.2,CUST103,PROD225,2,370.5,Credit Card
ORD1467,17:02.7,CUST115,PROD244,4,58.33,Debit Card
ORD1468,02:49.3,CUST110,PROD235,4,89.49,Credit Card
ORD1469,48:35.8,CUST198,PROD207,4,349.99,Credit Card
ORD1470,34:22.3,CUST153,PROD202,2,278.09,PayPal
ORD1471,20:08.8,CUST180,PROD225,2,178.35,Debit Card
ORD1472,05:55.3,CUST191,PROD233,4,460.6,Credit Card
ORD1473,51:41.8,CUST131,PROD230,2,406.83,Debit Card
ORD1474,37:28.3,CUST133,PROD238,1,389.4,Credit Card
ORD1475,23:14.9,CUST123,PROD245,3,455.77,Credit Card
ORD1476,09:01.4,CUST185,PROD227,4,233,PayPal
ORD1477,54:47.9,CUST130,PROD218,3,146.01,Debit Card
ORD1478,40:34.4,CUST156,PROD239,1,184.42,PayPal
ORD1479,26:20.9,CUST112,PROD240,1,119.26,Debit Card
ORD1480,12:07.4,CUST181,PROD213,3,45.53,Credit Card
ORD1481,57:54.0,CUST185,PROD216,4,424.15,Debit Card
ORD1482,43:40.5,CUST162,PROD243,3,189.58,Debit Card
ORD1483,29:27.0,CUST158,PROD235,4,358.38,Credit Card
ORD1484,15:13.5,CUST111,PROD234,1,231.38,PayPal
ORD1485,01:00.0,CUST155,PROD247,2,92.29,Credit Card
ORD1486,46:46.5,CUST151,PROD225,3,37.49,PayPal
ORD1487,32:33.1,CUST161,PROD241,1,276.46,PayPal
ORD1488,18:19.6,CUST141,PROD213,4,87.95,Debit Card
ORD1489,04:06.1,CUST124,PROD232,4,237.69,Debit Card
ORD1490,49:52.6,CUST125,PROD246,2,54.92,Credit Card
ORD1491,35:39.1,CUST112,PROD247,4,181.91,Credit Card
ORD1492,21:25.6,CUST134,PROD215,4,293.11,PayPal
ORD1493,07:12.1,CUST146,PROD215,2,288.34,PayPal
ORD1494,52:58.7,CUST177,PROD237,1,317.14,Credit Card
ORD1495,38:45.2,CUST171,PROD217,1,326.82,Debit Card
ORD1496,24:31.7,CUST189,PROD207,1,409.42,Credit Card
ORD1497,10:18.2,CUST124,PROD216,1,466.6,PayPal
ORD1498,56:04.7,CUST146,PROD246,3,462.61,PayPal
ORD1499,41:51.2,CUST113,PROD236,3,267.72,Credit Card
ORD1500,27:37.8,CUST147,PROD247,4,420.78,Credit Card
ORD1501,13:24.3,CUST154,PROD211,4,468.43,Credit Card
ORD1502,59:10.8,CUST144,PROD200,1,448.53,Debit Card
ORD1503,44:57.3,CUST170,PROD242,2,289.07,Credit Card
ORD1504,30:43.8,CUST155,PROD226,2,208.16,PayPal
ORD1505,16:30.3,CUST183,PROD223,4,232.96,Debit Card
ORD1506,02:16.8,CUST177,PROD244,1,170.23,PayPal
ORD1507,48:03.4,CUST139,PROD201,4,126.6,PayPal
ORD1508,33:49.9,CUST112,PROD231,1,75.31,Credit Card
ORD1509,19:36.4,CUST118,PROD202,3,362.41,Debit Card
ORD1510,05:22.9,CUST118,PROD236,1,29.81,Credit Card
ORD1511,51:09.4,CUST178,PROD234,1,101.9,Credit Card
ORD1512,36:55.9,CUST179,PROD219,4,421.25,Credit Card
ORD1513,22:42.5,CUST154,PROD235,2,97.84,Debit Card
ORD1514,08:29.0,CUST110,PROD246,1,131.2,Debit Card
ORD1515,54:15.5,CUST158,PROD242,4,62.46,Credit Card
ORD1516,40:02.0,CUST152,PROD201,4,421.05,Debit Card
ORD1517,25:48.5,CUST160,PROD214,4,57.89,Credit Card
ORD1518,11:35.0,CUST167,PROD204,2,74.44,PayPal
ORD1519,57:21.5,CUST192,PROD205,1,200.15,Debit Card
ORD1520,43:08.1,CUST145,PROD249,4,144.07,Debit Card
ORD1521,28:54.6,CUST185,PROD246,4,167.83,Credit Card
ORD1522,14:41.1,CUST165,PROD217,1,443.67,Debit Card
ORD1523,00:27.6,CUST113,PROD244,2,419.56,PayPal
ORD1524,46:14.1,CUST119,PROD231,1,245.47,PayPal
ORD1525,32:00.6,CUST125,PROD246,2,431.83,Debit Card
ORD1526,17:47.2,CUST190,PROD206,1,495.66,Credit Card
ORD1527,03:33.7,CUST169,PROD227,1,334.52,Credit Card
ORD1528,49:20.2,CUST171,PROD207,1,176.13,PayPal
ORD1529,35:06.7,CUST120,PROD243,4,252.14,PayPal
ORD1530,20:53.2,CUST114,PROD245,1,472.8,PayPal
ORD1531,06:39.7,CUST156,PROD205,3,245.24,PayPal
ORD1532,52:26.2,CUST191,PROD247,1,32.99,PayPal
ORD1533,38:12.8,CUST155,PROD240,2,115.92,Credit Card
ORD1534,23:59.3,CUST103,PROD237,4,127.53,Debit Card
ORD1535,09:45.8,CUST123,PROD245,4,123.92,PayPal
ORD1536,55:32.3,CUST196,PROD226,4,283.7,Debit Card
ORD1537,41:18.8,CUST108,PROD226,4,21.3,PayPal
ORD1538,27:05.3,CUST150,PROD236,4,447.49,Debit Card
ORD1539,12:51.9,CUST194,PROD222,1,216.74,PayPal
ORD1540,58:38.4,CUST126,PROD211,1,235.19,PayPal
ORD1541,44:24.9,CUST111,PROD209,2,230.24,Debit Card
ORD1542,30:11.4,CUST119,PROD207,1,300.69,Debit Card
ORD1543,15:57.9,CUST108,PROD223,3,161.14,PayPal
ORD1544,01:44.4,CUST166,PROD207,3,499.4,Credit Card
ORD1545,47:30.9,CUST126,PROD209,2,459.79,Debit Card
ORD1546,33:17.5,CUST198,PROD242,3,177.46,Credit Card
ORD1547,19:04.0,CUST142,PROD209,4,406.72,Debit Card
ORD1548,04:50.5,CUST139,PROD213,3,75.72,Debit Card
ORD1549,50:37.0,CUST145,PROD249,4,392.87,Debit Card
ORD1550,36:23.5,CUST132,PROD200,1,124.35,Debit Card
ORD1551,22:10.0,CUST125,PROD249,1,226.13,Debit Card
ORD1552,07:56.6,CUST167,PROD221,3,308.08,Debit Card
ORD1553,53:43.1,CUST139,PROD204,4,408.59,PayPal
ORD1554,39:29.6,CUST192,PROD205,1,83.98,Credit Card
ORD1555,25:16.1,CUST116,PROD228,1,305.58,Credit Card
ORD1556,11:02.6,CUST103,PROD212,1,496.49,PayPal
ORD1557,56:49.1,CUST120,PROD240,2,236.07,Credit Card
ORD1558,42:35.7,CUST106,PROD224,1,277.53,Debit Card
ORD1559,28:22.2,CUST108,PROD203,4,281.3,Debit Card
ORD1560,14:08.7,CUST156,PROD222,1,204.8,Debit Card
ORD1561,59:55.2,CUST145,PROD213,4,38.14,Debit Card
ORD1562,45:41.7,CUST175,PROD224,3,51.95,Credit Card
ORD1563,31:28.2,CUST177,PROD237,2,484.86,Credit Card
ORD1564,17:14.7,CUST190,PROD219,4,144.54,Credit Card
ORD1565,03:01.3,CUST150,PROD239,3,439.41,Debit Card
ORD1566,48:47.8,CUST130,PROD224,1,83.38,Debit Card
ORD1567,34:34.3,CUST102,PROD242,2,165.81,PayPal
ORD1568,20:20.8,CUST198,PROD207,3,97.55,PayPal
ORD1569,06:07.3,CUST161,PROD223,3,280.99,PayPal
ORD1570,51:53.8,CUST136,PROD213,1,86.32,PayPal
ORD1571,37:40.4,CUST104,PROD227,4,333.25,Debit Card
ORD1572,23:26.9,CUST132,PROD248,1,297.61,Debit Card
ORD1573,09:13.4,CUST183,PROD227,4,388.16,PayPal
ORD1574,54:59.9,CUST199,PROD216,1,349.36,Debit Card
ORD1575,40:46.4,CUST178,PROD210,2,258.39,Debit Card
ORD1576,26:32.9,CUST136,PROD209,1,408.04,Credit Card
ORD1577,12:19.4,CUST190,PROD211,1,104.36,Credit Card
ORD1578,58:06.0,CUST196,PROD218,4,94.21,PayPal
ORD1579,43:52.5,CUST190,PROD233,4,391.81,Debit Card
ORD1580,29:39.0,CUST148,PROD222,3,138.13,PayPal
ORD1581,15:25.5,CUST167,PROD203,1,320.62,Debit Card
ORD1582,01:12.0,CUST197,PROD233,3,300.02,Debit Card
ORD1583,46:58.5,CUST147,PROD231,1,230.22,PayPal
ORD1584,32:45.1,CUST172,PROD221,2,413.66,Debit Card
ORD1585,18:31.6,CUST133,PROD212,2,467.15,Debit Card
ORD1586,04:18.1,CUST162,PROD224,3,480.25,Debit Card
ORD1587,50:04.6,CUST166,PROD203,3,289.33,PayPal
ORD1588,35:51.1,CUST132,PROD245,3,341.55,Credit Card
ORD1589,21:37.6,CUST120,PROD249,3,280.2,Credit Card
ORD1590,07:24.1,CUST153,PROD205,4,220.07,Debit Card
ORD1591,53:10.7,CUST138,PROD219,4,386.12,Debit Card
ORD1592,38:57.2,CUST140,PROD206,2,47.66,Credit Card
ORD1593,24:43.7,CUST105,PROD205,4,403.82,Debit Card
ORD1594,10:30.2,CUST115,PROD215,3,328.81,Debit Card
ORD1595,56:16.7,CUST131,PROD202,1,261.64,Credit Card
ORD1596,42:03.2,CUST186,PROD223,3,76.07,Credit Card
ORD1597,27:49.8,CUST187,PROD219,2,316.09,Debit Card
ORD1598,13:36.3,CUST144,PROD208,1,221.46,PayPal
ORD1599,59:22.8,CUST135,PROD222,2,336.61,PayPal
ORD1600,45:09.3,CUST125,PROD221,1,317.69,PayPal
ORD1601,30:55.8,CUST135,PROD238,4,85.78,PayPal
ORD1602,16:42.3,CUST179,PROD224,4,169.8,Credit Card
ORD1603,02:28.8,CUST170,PROD214,3,193.9,Credit Card
ORD1604,48:15.4,CUST141,PROD215,1,336.82,Debit Card
ORD1605,34:01.9,CUST143,PROD203,2,445.82,PayPal
ORD1606,19:48.4,CUST198,PROD205,4,441.79,Debit Card
ORD1607,05:34.9,CUST135,PROD228,4,272.14,PayPal
ORD1608,51:21.4,CUST104,PROD216,2,66.45,Credit Card
ORD1609,37:07.9,CUST101,PROD245,2,79.68,Debit Card
ORD1610,22:54.5,CUST114,PROD241,3,25.98,Debit Card
ORD1611,08:41.0,CUST173,PROD234,2,117.86,Credit Card
ORD1612,54:27.5,CUST148,PROD220,4,388.04,PayPal
ORD1613,40:14.0,CUST175,PROD206,4,370.15,Credit Card
ORD1614,26:00.5,CUST165,PROD238,4,65.11,PayPal
ORD1615,11:47.0,CUST148,PROD205,4,207.36,PayPal
ORD1616,57:33.6,CUST197,PROD226,3,312.82,Debit Card
ORD1617,43:20.1,CUST149,PROD247,4,384.26,Debit Card
ORD1618,29:06.6,CUST193,PROD240,4,253.1,Debit Card
ORD1619,14:53.1,CUST158,PROD223,2,493.48,Credit Card
ORD1620,00:39.6,CUST103,PROD222,3,445.44,Credit Card
ORD1621,46:26.1,CUST139,PROD209,1,210.96,Debit Card
ORD1622,32:12.6,CUST143,PROD233,2,267.47,PayPal
ORD1623,17:59.2,CUST133,PROD209,4,107.53,Debit Card
ORD1624,03:45.7,CUST155,PROD208,4,489.22,Debit Card
ORD1625,49:32.2,CUST199,PROD232,3,423.57,Credit Card
ORD1626,35:18.7,CUST124,PROD227,4,22.58,PayPal
ORD1627,21:05.2,CUST106,PROD218,2,475.81,Credit Card
ORD1628,06:51.7,CUST114,PROD205,2,324.93,Debit Card
ORD1629,52:38.3,CUST130,PROD221,1,160.91,PayPal
ORD1630,38:24.8,CUST192,PROD208,2,218.48,Debit Card
ORD1631,24:11.3,CUST181,PROD238,1,405.57,Debit Card
ORD1632,09:57.8,CUST108,PROD239,4,163.55,Debit Card
ORD1633,55:44.3,CUST193,PROD236,3,478.56,PayPal
ORD1634,41:30.8,CUST191,PROD207,2,371.69,PayPal
ORD1635,27:17.3,CUST169,PROD247,4,50.63,PayPal
ORD1636,13:03.9,CUST133,PROD229,1,475.97,Credit Card
ORD1637,58:50.4,CUST117,PROD219,3,325.06,Debit Card
ORD1638,44:36.9,CUST139,PROD221,3,462.76,Credit Card
ORD1639,30:23.4,CUST160,PROD204,4,320.16,Credit Card
ORD1640,16:09.9,CUST111,PROD246,1,481.95,Credit Card
ORD1641,01:56.4,CUST189,PROD228,1,365.13,Debit Card
ORD1642,47:43.0,CUST119,PROD249,2,53.11,Debit Card
ORD1643,33:29.5,CUST170,PROD213,1,410.52,Credit Card
ORD1644,19:16.0,CUST100,PROD233,1,227.74,Debit Card
ORD1645,05:02.5,CUST101,PROD214,3,222.78,PayPal
ORD1646,50:49.0,CUST149,PROD219,2,186.58,Debit Card
ORD1647,36:35.5,CUST173,PROD211,3,452.59,Credit Card
ORD1648,22:22.0,CUST100,PROD200,2,82.79,Credit Card
ORD1649,08:08.6,CUST103,PROD214,2,119.69,PayPal
ORD1650,53:55.1,CUST179,PROD222,4,230.56,Credit Card
ORD1651,39:41.6,CUST105,PROD229,3,426.46,PayPal
ORD1652,25:28.1,CUST117,PROD245,4,95.6,PayPal
ORD1653,11:14.6,CUST123,PROD240,3,498.26,Credit Card
ORD1654,57:01.1,CUST116,PROD201,2,104.15,PayPal
ORD1655,42:47.7,CUST100,PROD204,2,94.61,PayPal
ORD1656,28:34.2,CUST160,PROD231,3,64.59,Debit Card
ORD1657,14:20.7,CUST117,PROD239,3,491.05,PayPal
ORD1658,00:07.2,CUST180,PROD240,4,114.57,Debit Card
ORD1659,45:53.7,CUST110,PROD228,1,330.18,Credit Card
ORD1660,31:40.2,CUST174,PROD250,3,182.44,Credit Card
ORD1661,17:26.7,CUST109,PROD241,2,301.39,Credit Card
ORD1662,03:13.3,CUST148,PROD243,4,40.08,Debit Card
ORD1663,48:59.8,CUST116,PROD223,1,448.88,Debit Card
ORD1664,34:46.3,CUST133,PROD230,3,307.32,Debit Card
ORD1665,20:32.8,CUST104,PROD229,2,110.15,Debit Card
ORD1666,06:19.3,CUST163,PROD237,1,482.27,Credit Card
ORD1667,52:05.8,CUST152,PROD225,1,131.51,Credit Card
ORD1668,37:52.4,CUST104,PROD229,2,278.35,PayPal
ORD1669,23:38.9,CUST199,PROD214,4,417.92,PayPal
ORD1670,09:25.4,CUST131,PROD205,3,77.07,Credit Card
ORD1671,55:11.9,CUST115,PROD229,4,483.51,PayPal
ORD1672,40:58.4,CUST111,PROD229,2,362.79,Credit Card
ORD1673,26:44.9,CUST126,PROD241,1,301.8,PayPal
ORD1674,12:31.4,CUST191,PROD204,1,148.07,PayPal
ORD1675,58:18.0,CUST178,PROD245,3,459.81,PayPal
ORD1676,44:04.5,CUST195,PROD230,2,186.89,Debit Card
ORD1677,29:51.0,CUST189,PROD202,1,488.57,PayPal
ORD1678,15:37.5,CUST167,PROD246,4,355.52,Credit Card
ORD1679,01:24.0,CUST168,PROD212,4,452.7,Debit Card
ORD1680,47:10.5,CUST190,PROD218,4,377.31,Credit Card
ORD1681,32:57.1,CUST115,PROD209,4,224.42,Debit Card
ORD1682,18:43.6,CUST159,PROD219,3,255.59,Credit Card
ORD1683,04:30.1,CUST120,PROD242,3,420.2,Debit Card
ORD1684,50:16.6,CUST102,PROD246,1,482.28,PayPal
ORD1685,36:03.1,CUST145,PROD222,4,193.11,PayPal
ORD1686,21:49.6,CUST107,PROD242,2,126.14,Credit Card
ORD1687,07:36.2,CUST144,PROD216,1,111.75,Credit Card
ORD1688,53:22.7,CUST167,PROD230,3,203.35,Debit Card
ORD1689,39:09.2,CUST143,PROD249,2,71.11,PayPal
ORD1690,24:55.7,CUST118,PROD208,4,229.57,PayPal
ORD1691,10:42.2,CUST111,PROD240,3,319.73,PayPal
ORD1692,56:28.7,CUST140,PROD232,2,273.97,Credit Card
ORD1693,42:15.2,CUST198,PROD219,3,375.19,Debit Card
ORD1694,28:01.8,CUST183,PROD206,3,379.84,Credit Card
ORD1695,13:48.3,CUST143,PROD209,4,195.58,Credit Card
ORD1696,59:34.8,CUST196,PROD243,2,173.12,Debit Card
ORD1697,45:21.3,CUST173,PROD222,4,497.41,Debit Card
ORD1698,31:07.8,CUST188,PROD250,3,194.38,Debit Card
ORD1699,16:54.3,CUST191,PROD221,3,183.64,PayPal
ORD1700,02:40.9,CUST134,PROD200,3,434.03,PayPal
ORD1701,48:27.4,CUST132,PROD250,2,392.63,Credit Card
ORD1702,34:13.9,CUST138,PROD228,3,260.89,Credit Card
ORD1703,20:00.4,CUST186,PROD206,4,43.41,PayPal
ORD1704,05:46.9,CUST133,PROD217,1,28.86,PayPal
ORD1705,51:33.4,CUST152,PROD225,1,54.9,PayPal
ORD1706,37:19.9,CUST179,PROD203,4,331.79,Credit Card
ORD1707,23:06.5,CUST186,PROD210,4,340.46,PayPal
ORD1708,08:53.0,CUST191,PROD209,4,125.02,PayPal
ORD1709,54:39.5,CUST182,PROD214,1,449.43,Debit Card
ORD1710,40:26.0,CUST134,PROD241,1,467.04,PayPal
ORD1711,26:12.5,CUST100,PROD242,3,238.08,Credit Card
ORD1712,11:59.0,CUST152,PROD227,3,225.53,Credit Card
ORD1713,57:45.6,CUST169,PROD245,3,73.54,Debit Card
ORD1714,43:32.1,CUST102,PROD222,2,26.96,PayPal
ORD1715,29:18.6,CUST154,PROD232,1,342.56,Debit Card
ORD1716,15:05.1,CUST132,PROD209,3,378.66,PayPal
ORD1717,00:51.6,CUST197,PROD201,1,417.83,Debit Card
ORD1718,46:38.1,CUST118,PROD237,4,274.78,PayPal
ORD1719,32:24.6,CUST129,PROD207,1,200.42,Debit Card
ORD1720,18:11.2,CUST159,PROD225,4,353.09,Credit Card
ORD1721,03:57.7,CUST196,PROD241,1,168.97,Credit Card
ORD1722,49:44.2,CUST124,PROD234,2,51.78,Credit Card
ORD1723,35:30.7,CUST195,PROD249,2,233.39,Credit Card
ORD1724,21:17.2,CUST172,PROD250,4,26.9,Debit Card
ORD1725,07:03.7,CUST109,PROD243,1,129.85,Debit Card
ORD1726,52:50.3,CUST177,PROD238,2,482.82,Debit Card
ORD1727,38:36.8,CUST140,PROD232,3,394.54,Credit Card
ORD1728,24:23.3,CUST144,PROD222,3,88.3,Credit Card
ORD1729,10:09.8,CUST177,PROD228,4,305.84,Credit Card
ORD1730,55:56.3,CUST191,PROD212,4,475.3,Credit Card
ORD1731,41:42.8,CUST147,PROD248,4,334.5,Credit Card
ORD1732,27:29.3,CUST175,PROD237,4,444.18,PayPal
ORD1733,13:15.9,CUST153,PROD230,2,152.42,PayPal
ORD1734,59:02.4,CUST134,PROD219,1,220.49,PayPal
ORD1735,44:48.9,CUST142,PROD250,1,102.8,PayPal
ORD1736,30:35.4,CUST166,PROD225,4,142.67,Credit Card
ORD1737,16:21.9,CUST161,PROD228,1,28.51,Credit Card
ORD1738,02:08.4,CUST124,PROD248,4,127.6,Debit Card
ORD1739,47:55.0,CUST174,PROD247,4,405.97,PayPal
ORD1740,33:41.5,CUST133,PROD248,1,284.15,Debit Card
ORD1741,19:28.0,CUST172,PROD214,4,195.85,Credit Card
ORD1742,05:14.5,CUST143,PROD210,2,363.28,PayPal
ORD1743,51:01.0,CUST183,PROD211,2,315.38,Debit Card
ORD1744,36:47.5,CUST164,PROD228,1,468.69,Credit Card
ORD1745,22:34.1,CUST196,PROD220,2,170.96,Credit Card
ORD1746,08:20.6,CUST188,PROD204,1,236.36,PayPal
ORD1747,54:07.1,CUST170,PROD237,3,309.52,Credit Card
ORD1748,39:53.6,CUST194,PROD243,4,84.65,Debit Card
ORD1749,25:40.1,CUST124,PROD213,4,427.66,Credit Card
ORD1750,11:26.6,CUST146,PROD200,4,121.9,Debit Card
ORD1751,57:13.1,CUST138,PROD202,2,456.49,Credit Card
ORD1752,42:59.7,CUST134,PROD228,2,290.66,Credit Card
ORD1753,28:46.2,CUST191,PROD216,2,28.66,PayPal
ORD1754,14:32.7,CUST174,PROD204,4,117.81,PayPal
ORD1755,00:19.2,CUST172,PROD235,1,475.64,Debit Card
ORD1756,46:05.7,CUST115,PROD232,1,154.1,Debit Card
ORD1757,31:52.2,CUST118,PROD250,4,53.55,Credit Card
ORD1758,17:38.8,CUST166,PROD222,1,335.68,Debit Card
ORD1759,03:25.3,CUST183,PROD239,3,33.04,Debit Card
ORD1760,49:11.8,CUST113,PROD216,1,146.34,Credit Card
ORD1761,34:58.3,CUST152,PROD203,4,384.56,Credit Card
ORD1762,20:44.8,CUST141,PROD216,2,159.77,Debit Card
ORD1763,06:31.3,CUST116,PROD218,3,142.61,Credit Card
ORD1764,52:17.8,CUST175,PROD237,3,416.03,PayPal
ORD1765,38:04.4,CUST150,PROD209,2,305.79,Debit Card
ORD1766,23:50.9,CUST168,PROD240,4,485.07,PayPal
ORD1767,09:37.4,CUST154,PROD224,4,492.04,PayPal
ORD1768,55:23.9,CUST166,PROD220,2,153.18,Credit Card
ORD1769,41:10.4,CUST130,PROD218,1,102.94,Credit Card
ORD1770,26:56.9,CUST100,PROD212,3,34.75,PayPal
ORD1771,12:43.5,CUST156,PROD204,1,411.03,Debit Card
ORD1772,58:30.0,CUST158,PROD211,4,269.64,Debit Card
ORD1773,44:16.5,CUST196,PROD240,3,59.81,Debit Card
ORD1774,30:03.0,CUST171,PROD240,1,205.93,Debit Card
ORD1775,15:49.5,CUST105,PROD229,1,396.25,Debit Card
ORD1776,01:36.0,CUST123,PROD210,3,487.12,Debit Card
ORD1777,47:22.5,CUST197,PROD220,3,111.33,Credit Card
ORD1778,33:09.1,CUST132,PROD204,2,421.76,Credit Card
ORD1779,18:55.6,CUST166,PROD215,1,177.58,Credit Card
ORD1780,04:42.1,CUST159,PROD227,1,359.77,Debit Card
ORD1781,50:28.6,CUST110,PROD226,1,354.02,Credit Card
ORD1782,36:15.1,CUST177,PROD244,1,439.86,Debit Card
ORD1783,22:01.6,CUST124,PROD210,4,356.74,Debit Card
ORD1784,07:48.2,CUST107,PROD220,1,487.09,Credit Card
ORD1785,53:34.7,CUST149,PROD201,3,489.6,Debit Card
ORD1786,39:21.2,CUST189,PROD237,1,105.59,Credit Card
ORD1787,25:07.7,CUST102,PROD202,2,489.29,Debit Card
ORD1788,10:54.2,CUST178,PROD249,3,154.58,PayPal
ORD1789,56:40.7,CUST197,PROD217,1,431.2,Debit Card
ORD1790,42:27.2,CUST181,PROD245,1,136.54,Debit Card
ORD1791,28:13.8,CUST124,PROD249,3,20.28,Credit Card
ORD1792,14:00.3,CUST126,PROD216,3,20.69,Credit Card
ORD1793,59:46.8,CUST163,PROD223,1,334.72,Credit Card
ORD1794,45:33.3,CUST119,PROD228,3,90.19,Debit Card
ORD1795,31:19.8,CUST116,PROD232,3,160.46,Credit Card
ORD1796,17:06.3,CUST132,PROD223,3,86.97,PayPal
ORD1797,02:52.9,CUST131,PROD209,1,263.49,PayPal
ORD1798,48:39.4,CUST167,PROD227,3,132.18,PayPal
ORD1799,34:25.9,CUST119,PROD228,1,218.1,PayPal
ORD1800,20:12.4,CUST187,PROD227,4,414.73,PayPal
ORD1801,05:58.9,CUST118,PROD203,4,384.1,Credit Card
ORD1802,51:45.4,CUST113,PROD241,4,290.27,Debit Card
ORD1803,37:32.0,CUST102,PROD240,1,26.81,Credit Card
ORD1804,23:18.5,CUST162,PROD200,1,145.72,Debit Card
ORD1805,09:05.0,CUST149,PROD247,1,432.75,PayPal
ORD1806,54:51.5,CUST136,PROD225,1,202.22,Credit Card
ORD1807,40:38.0,CUST187,PROD250,3,226.82,Debit Card
ORD1808,26:24.5,CUST110,PROD200,3,111.35,PayPal
ORD1809,12:11.0,CUST189,PROD206,1,214.68,Credit Card
ORD1810,57:57.6,CUST138,PROD226,2,469.33,Credit Card
ORD1811,43:44.1,CUST102,PROD214,1,112.73,PayPal
ORD1812,29:30.6,CUST111,PROD216,2,167.68,PayPal
ORD1813,15:17.1,CUST151,PROD248,4,296.01,PayPal
ORD1814,01:03.6,CUST160,PROD221,4,100.23,Debit Card
ORD1815,46:50.1,CUST131,PROD221,1,151.74,PayPal
ORD1816,32:36.7,CUST194,PROD208,2,287.55,PayPal
ORD1817,18:23.2,CUST180,PROD211,1,446.78,Debit Card
ORD1818,04:09.7,CUST186,PROD213,1,334.04,Debit Card
ORD1819,49:56.2,CUST151,PROD206,1,21.25,Debit Card
ORD1820,35:42.7,CUST155,PROD230,2,259.25,Credit Card
ORD1821,21:29.2,CUST161,PROD248,4,436.94,PayPal
ORD1822,07:15.7,CUST146,PROD215,4,48.99,Credit Card
ORD1823,53:02.3,CUST160,PROD228,3,237.01,PayPal
ORD1824,38:48.8,CUST129,PROD218,2,78.38,Credit Card
ORD1825,24:35.3,CUST170,PROD200,1,358.32,PayPal
ORD1826,10:21.8,CUST143,PROD225,3,185.23,Credit Card
